00000000000000000000 2.37414734920431591547e+00 -9.61128985561670479143e-01 00000000000000000040 -1.17339072353785635998e-19
7.81443485547565069860e-03 2.38120965647237614604e+00 -9.61008287495454638361e-01 3.99893515381099362571e+01 4.30616318538911985875e-03
1.56283925121375351364e-02 2.38832835254382391810e+00 -9.60878276442862278017e-01 3.99786088261780676589e+01 8.64089974328938192905e-03
2.34413958003126705887e-02 2.39550383025936008963e+00 -9.60738761194275703303e-01 3.99677710532019716538e+01 1.30041581398315543583e-02
3.12529676086078303521e-02 2.40273648662163097356e+00 -9.60589547635080531762e-01 3.99568373990070355717e+01 1.73958810641615564674e-02
3.90626309130450363738e-02 2.41002672284287200455e+00 -9.60430438698435917644e-01 3.99458070341592019759e+01 2.18160052785320406066e-02
4.68699088061915875025e-02 2.41737494439329836382e+00 -9.60261234317187573062e-01 3.99346791198770176834e+01 2.62644614652725975901e-02
5.46743245262831176201e-02 2.42478156105027276013e+00 -9.60081731374910707366e-01 3.99234528079429580316e+01 3.07411740705693936615e-02
6.24754014863376089250e-02 2.43224698694824592593e+00 -9.59891723656049244973e-01 3.99121272406142253431e+01 3.52460611449891408897e-02
7.02726633032589032002e-02 2.43977164062950624412e+00 -9.59691001795157760945e-01 3.99007015505327800042e+01 3.97790341806711633676e-02
7.80656338269275495989e-02 2.44735594509574028166e+00 -9.59479353225202613586e-01 3.98891748606348528483e+01 4.43399979451188364088e-02
8.58538371692776497435e-02 2.45500032786042510224e+00 -9.59256562124916944967e-01 3.98775462840597043623e+01 4.89288503115142894839e-02
9.36367977333575213228e-02 2.46270522100207145400e+00 -9.59022409365189232311e-01 3.98658149240577799333e+01 5.35454820854826263332e-02
1.01414040242372674450e-01 2.47047106121833470738e+00 -9.58776672454458300798e-01 3.98539798738982895543e+01 5.81897768282239602478e-02
1.09185089768709248093e-01 2.47829828988100642206e+00 -9.58519125483098366480e-01 3.98420402167760343559e+01 6.28616106759374848600e-02
1.16949471762936074715e-01 2.48618735309191585259e+00 -9.58249539066775457563e-01 3.98299950257177073354e+01 6.75608521554567076350e-02
1.24706712082783596762e-01 2.49413870173974716593e+00 -9.57967680288745238038e-01 3.98178433634875474922e+01 7.22873619960071461810e-02
1.32456337022098163958e-01 2.50215279155780478959e+00 -9.57673312641078022800e-01 3.98055842824923047374e+01 7.70409929370099721968e-02
1.40197873339769407686e-01 2.51023008318273355144e+00 -9.57366195964783006644e-01 3.97932168246857074223e+01 8.18215895318346736476e-02
1.47930848288629207543e-01 2.51837104221422647399e+00 -9.57046086388810390844e-01 3.97807400214722335363e+01 8.66289879474185925412e-02
1.55654789644321001063e-01 2.52657613927573310164e+00 -9.56712736267901653342e-01 3.97681528936102850480e+01 9.14630157596603154957e-02
