00000000000000000000 2.40714794923550456929e+00 -5.73299851001286664420e-01 00000000000000000040 2.45174095381837915707e-18
7.81443485547565069860e-03 2.40829989166019720059e+00 -5.73289675924298913756e-01 3.99981730765717031773e+01 4.44116614802596027661e-04
1.56283925121375351364e-02 2.40947394962553174125e+00 -5.73274311496500876828e-01 3.99962752138617361197e+01 9.23113166268546710656e-04
2.34413958003126705887e-02 2.41067015873579348906e+00 -5.73253730846508768870e-01 3.99943062960977044895e+01 1.43697013382565659013e-03
3.12529676086078303521e-02 2.41188855302271631942e+00 -5.73227906236479345381e-01 3.99922662160650190799e+01 1.98565937157474262445e-03
3.90626309130450363738e-02 2.41312916493196416567e+00 -5.73196809066685353251e-01 3.99901548750902975371e+01 2.56914366335595379526e-03
4.68699088061915875025e-02 2.41439202532448238259e+00 -5.73160409824522876221e-01 3.99879721835369750238e+01 3.18737809215140612332e-03
5.46743245262831176201e-02 2.41567716343162697257e+00 -5.73118678167436224058e-01 3.99857180598471515509e+01 3.84030705763948243189e-03
6.24754014863376089250e-02 2.41698460687601945907e+00 -5.73071582815009472611e-01 3.99833924317353464062e+01 4.52786751065245313824e-03
7.02726633032589032002e-02 2.41831438163979495215e+00 -5.73019091590388551793e-01 3.99809952357234763554e+01 5.24998733400772188418e-03
7.80656338269275495989e-02 2.41966651199462612354e+00 -5.72961171486221165772e-01 3.99785264154726291963e+01 6.00658292937176433585e-03
8.58538371692776497435e-02 2.42104102064437043396e+00 -5.72897788419224229806e-01 3.99759859270296971090e+01 6.79756695283428337417e-03
9.36367977333575213228e-02 2.42243792851558081836e+00 -5.72828907506035989172e-01 3.99733737327207947487e+01 7.62283907765306818077e-03
1.01414040242372674450e-01 2.42385725484156155929e+00 -5.72754492900711453807e-01 3.99706898045779439599e+01 8.48229104162991943971e-03
1.09185089768709248093e-01 2.42529901711683226750e+00 -5.72674507823112910465e-01 3.99679341236121175029e+01 9.37580548344531077010e-03
1.16949471762936074715e-01 2.42676323122776205210e+00 -5.72588914419095207364e-01 3.99651066848311131707e+01 1.03032602688074605146e-02
1.24706712082783596762e-01 2.42824991095300068977e+00 -5.72497674171131509802e-01 3.99622074818828068032e+01 1.12645148762836096873e-02
1.32456337022098163958e-01 2.42975906853533629715e+00 -5.72400747368944418092e-01 3.99592365264464888241e+01 1.22594274395866429522e-02
1.40197873339769407686e-01 2.43129071431453125385e+00 -5.72298093403836305448e-01 3.99561938372464879876e+01 1.32878449393376771304e-02
1.47930848288629207543e-01 2.43284485677710460294e+00 -5.72189670695841923198e-01 3.99530794426143032183e+01 1.43496053749217027107e-02
1.55654789644321001063e-01 2.43442150253016764694e+00 -5.72075436687116356538e-01 3.99498933806330001062e+01 1.54445377840662020907e-02
1.63369225734136341854e-01 2.43602065592381888948e+00 -5.71955348008195474385e-01 3.99466356879378921008e+01 1.65724566226075516184e-02
1.71073685465818581264e-01 2.43764232017436643929e+00 -5.71829359900677625106e-01 3.99433064371926960234e+01 1.77331804468355801185e-02
1.78767698356330495546e-01 2.43928649583459611350e+00 -5.71697426956398913056e-01 3.99399056886436483182e+01 1.89265075908872197619e-02
1.86450794560585164650e-01 2.44095318164275632000e+00 -5.71559502673078201340e-01 3.99364335188018344525e+01 2.01522305226188164218e-02
1.94122504900137410333e-01 2.44264237428825792264e+00 -5.71415539548976170181e-01 3.99328900140673326291e+01 2.14101325972925436714e-02
2.01782360891835127470e-01 2.44435406837390534207e+00 -5.71265489078908061948e-01 3.99292752707699847292e+01 2.26999880439791579256e-02
2.09429894776427566461e-01 2.44608825637636373429e+00 -5.71109301750740372405e-01 3.99255893952010865178e+01 2.40215619460164321597e-02
2.17064639547129734076e-01 2.44784492935168618288e+00 -5.70946926889676409367e-01 3.99218325278228860498e+01 2.53746152470750441221e-02
2.24686128978140969847e-01 2.44962407432729367684e+00 -5.70778313182904062373e-01 3.99180047602122414219e+01 2.67588873528508859601e-02
2.32293897653115311019e-01 2.45142567767685237712e+00 -5.70603407970888820699e-01 3.99141062458333522045e+01 2.81741193771062221896e-02
2.39887480993583035449e-01 2.45324972302319865847e+00 -5.70422157670245288941e-01 3.99101371336267760626e+01 2.96200401208077841730e-02
2.47466415287320606886e-01 2.45509619166339954077e+00 -5.70234507674312607328e-01 3.99060975833455842121e+01 3.10963692703150919316e-02
2.55030237716668051196e-01 2.45696506252266955173e+00 -5.70040402350905806017e-01 3.99019877656845594061e+01 3.26028174071385859478e-02
2.62578486386791154494e-01 2.45885631210812283243e+00 -5.69839785040913815450e-01 3.98978078624593734958e+01 3.41390860038756557837e-02
2.70110700353888233405e-01 2.46076991446106152495e+00 -5.69632598057171257722e-01 3.98935580667943696653e+01 3.57048674257039386215e-02
2.77626419653337785931e-01 2.46270583954922273051e+00 -5.69418782603063888814e-01 3.98892385329116692105e+01 3.72998473622771567482e-02
2.85125185327787133982e-01 2.46466405872284877177e+00 -5.69198279051121303063e-01 3.98848495544652408284e+01 3.89236964473457167091e-02
2.92606539455178948916e-01 2.46664453719290843736e+00 -5.68971026570231797059e-01 3.98803913231258206906e+01 4.05760814688922583082e-02
3.00070025176715493576e-01 2.46864723852605383314e+00 -5.68736963350653490501e-01 3.98758640759657367880e+01 4.22566586425862783516e-02
3.07515186724756528491e-01 2.47067212353416421067e+00 -5.68496026553447886265e-01 3.98712680615647130367e+01 4.39650751736015976689e-02
3.14941569450651825957e-01 2.47271915021225341391e+00 -5.68248152311685572613e-01 3.98666035400965270696e+01 4.57009692832353459080e-02
